,vaccine,Geographic_Level,Geographic_Name,Demographic_Level,Demographic_Name,Indicator_label,Indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted_Sample_Size,suppression_flag
0,COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,,,21,1
1,COVID,State,Louisiana,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,7.3451,13.6843,49,0
2,COVID,State,Wyoming,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,85.8657,8.9658,38,0
3,COVID,State,Illinois,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,11.7363,9.791,107,0
4,COVID,State,Wyoming,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,3.7381,1.8832,932,0
5,COVID,State,Louisiana,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,31.9609,16.6297,49,0
6,COVID,Substate,Illinois-City of Chicago,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,43.2163,24.6959,61,0
7,COVID,State,Illinois,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,8.6701,1.8784,2187,0
8,COVID,Substate,Illinois-City of Chicago,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,14.4827,13.6685,61,0
9,COVID,State,Maine,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,68.6342,24.751,38,0
10,COVID,Substate,Illinois-City of Chicago,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,12.6405,3.3506,1056,0
11,COVID,State,Indiana,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,,,22,1
12,COVID,Substate,Illinois-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,59.0935,18.9623,46,0
13,COVID,State,Maine,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,11.3157,15.5355,38,0
14,COVID,Substate,Illinois-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,7.037,2.1499,1131,0
15,COVID,State,Indiana,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,,,22,1
16,COVID,Substate,Illinois-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,7.037,2.1499,1131,0
17,COVID,State,Maryland,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,,,28,1
18,COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,6.2388,2.5381,664,0
19,COVID,State,Iowa,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,71.9464,19.7962,36,0
20,COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,,,28,1
21,COVID,State,Massachusetts,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,40.6319,15.6799,41,0
22,COVID,Substate,New York-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,8.5419,3.8094,671,0
23,COVID,State,Iowa,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,19.9498,14.9002,36,0
24,COVID,Substate,Pennsylvania-Philadelphia County,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,43.9035,18.8049,72,0
25,COVID,State,Michigan,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,57.6773,20.515,39,0
26,COVID,Substate,Pennsylvania-Philadelphia County,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,11.0038,3.5144,1012,0
27,COVID,State,Kentucky,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,1.4912,2.1765,37,0
28,COVID,Substate,Pennsylvania-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,8.4173,2.4453,1191,0
29,COVID,State,Michigan,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,9.4665,11.4673,39,0
30,COVID,Substate,Pennsylvania-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,8.4173,2.4453,1191,0
31,COVID,State,Kentucky,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,32.6084,20.2337,37,0
32,COVID,Substate,Texas-Bexar County,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,5.1329,2.2391,995,0
33,COVID,State,Michigan,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,25.3741,18.6978,39,0
34,COVID,Substate,Texas-City of Houston,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,12.3367,14.7155,42,0
35,COVID,State,Louisiana,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,2.9261,1.7138,1101,0
36,COVID,Substate,Texas-City of Houston,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,48.6272,29.7635,42,0
37,COVID,State,Michigan,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,7.4821,2.9195,994,0
38,COVID,Substate,Texas-City of Houston,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,5.213,2.0482,905,0
39,COVID,State,Maine,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,8.6287,2.3007,911,0
40,COVID,Substate,Texas-City of Houston,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,5.213,2.0482,905,0
41,COVID,State,Minnesota,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,44.1867,20.5833,34,0
42,COVID,Substate,Texas-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,4.5127,1.5086,1776,0
43,COVID,State,Maryland,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,,,957,1
44,COVID,State,Minnesota,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,16.6897,4.0292,900,0
45,COVID,State,Maryland,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,13.5645,3.8204,957,0
46,COVID,State,Minnesota,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,16.6897,4.0292,900,0
47,COVID,State,Massachusetts,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,17.1555,3.4858,865,0
48,COVID,State,Mississippi,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,1.9846,1.3808,1115,0
49,COVID,State,Mississippi,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,38.5201,38.0532,46,0
50,COVID,State,Mississippi,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,13.5261,12.8253,46,0
51,COVID,State,Missouri,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,,,20,1
52,COVID,State,Mississippi,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,1.9846,1.3808,1115,0
53,COVID,State,Missouri,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,,,20,1
54,COVID,State,Missouri,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,,,20,1
55,COVID,State,Montana,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,5.9185,2.2134,933,0
56,COVID,State,Montana,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,2.0564,2.9302,35,0
57,COVID,State,Nevada,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,,,26,1
58,COVID,State,Nevada,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,,,675,1
59,COVID,State,Nevada,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,,,26,1
60,COVID,State,New Jersey,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,42.8496,13.9074,78,0
61,COVID,State,Nevada,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,,,26,1
62,COVID,State,New Jersey,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,5.3983,2.0385,1011,0
63,COVID,State,New Hampshire,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,42.9225,20.9989,33,0
64,COVID,State,New Mexico,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,8.6311,2.9703,861,0
65,COVID,State,New Hampshire,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,20.3539,18.3738,33,0
66,COVID,State,New York,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,63.1481,14.2038,79,0
67,COVID,State,New Jersey,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,46.7628,13.7176,78,0
68,COVID,State,New York,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,7.8456,2.7019,1335,0
69,COVID,State,New Jersey,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,5.3983,2.0385,1011,0
70,COVID,State,New York,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,7.8456,2.7019,1335,0
71,COVID,State,New Mexico,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,64.1526,15.323,59,0
72,COVID,State,North Carolina,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,24.2222,22.9621,36,0
73,COVID,State,New Mexico,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,8.6311,2.9703,861,0
74,COVID,State,North Carolina,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,4.5067,2.3147,818,0
75,COVID,State,New York,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,21.8736,12.7368,79,0
76,COVID,State,North Carolina,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,4.5067,2.3147,818,0
77,COVID,State,North Carolina,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,21.3315,15.9678,36,0
78,COVID,State,North Dakota,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,61.6648,24.2218,35,0
79,COVID,State,Ohio,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,66.4983,17.0595,108,0
80,COVID,State,North Dakota,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,1.1047,2.2657,35,0
81,COVID,State,Ohio,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,27.4898,17.1373,108,0
82,COVID,State,North Dakota,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,31.1337,23.5958,35,0
83,COVID,State,Ohio,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,4.076,1.8538,946,0
84,COVID,State,North Dakota,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,6.0968,2.4351,931,0
85,COVID,State,Oklahoma,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,4.4765,2.3589,1009,0
86,COVID,State,Oklahoma,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,2.0766,2.7555,69,0
87,COVID,State,Oklahoma,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,4.4765,2.3589,1009,0
88,COVID,State,Pennsylvania,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,62.9876,13.3782,128,0
89,COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,,,28,1
90,COVID,State,Puerto Rico,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,5.8253,8.0136,55,0
91,COVID,State,Pennsylvania,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,21.8707,11.1891,128,0
92,COVID,State,Rhode Island,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,39.6049,17.5792,51,0
93,COVID,State,Puerto Rico,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,1.2656,0.7478,1995,0
94,COVID,State,South Carolina,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,71.4776,18.6385,42,0
95,COVID,State,Rhode Island,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,38.382,16.943,51,0
96,COVID,State,South Carolina,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,23.4717,18.6157,42,0
97,COVID,State,Rhode Island,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,9.4073,8.940799999999998,51,0
98,COVID,State,New York,Overall,6 months-17 years,Up-to-date,Yes,December Week 3,2023-12-16 00:00:00.0000000,10.8715,1.3828,4428,0
99,COVID,State,South Dakota,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,85.7221,9.1364,83,0
100,COVID,State,South Carolina,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,0.483,1.0166,42,0
101,COVID,State,South Dakota,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,5.616,2.2698,1115,0
102,COVID,State,South Carolina,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,4.5677,1.8568,1124,0
103,COVID,State,Tennessee,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,12.4711,8.4174,54,0
104,COVID,State,South Dakota,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,1.2943,1.3484,83,0
105,COVID,State,Texas,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,4.7548,1.2726,3676,0
106,COVID,State,South Dakota,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,7.3675,5.7391,83,0
107,COVID,State,Utah,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,4.0105,7.7969,33,0
108,COVID,State,Tennessee,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,2.3754,3.2028,54,0
109,COVID,State,Utah,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,4.5123,2.1179,541,0
110,COVID,State,Tennessee,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,2.904,1.4676,1059,0
111,COVID,State,Vermont,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,40.991,31.2996,58,0
112,COVID,State,Texas,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,56.1477,9.9486,172,0
113,COVID,State,Vermont,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,17.5857,5.8405,1098,0
114,COVID,State,Utah,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,4.5123,2.1179,541,0
115,COVID,State,U.S. Virgin Islands,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,,,5,1
116,COVID,State,U.S. Virgin Islands,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,,,5,1
117,COVID,State,West Virginia,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,3.3737,2.0502,974,0
118,COVID,State,U.S. Virgin Islands,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,1.7159,1.7034,333,0
119,COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,0.8447,1.3577,86,0
120,COVID,State,Virginia,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,42.5523,16.055,55,0
121,COVID,State,Wyoming,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,0.0,0.0,38,0
122,COVID,State,Virginia,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,8.4742,2.1358,1153,0
123,COVID,State,Wyoming,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,10.3963,8.9658,38,0
124,COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,,,21,1
125,COVID,Substate,Illinois-City of Chicago,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,29.6605,22.1184,61,0
126,COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,,,581,1
127,COVID,Substate,Illinois-City of Chicago,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,12.6405,3.3506,1056,0
128,COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,14.2621,4.3523,581,0
129,COVID,Substate,Illinois-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,10.2727,13.1472,46,0
130,COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,63.7451,24.8082,40,0
131,COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,2.1059,3.1172,51,0
132,COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,0.0,0.0,40,0
133,COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,27.5768,18.1747,51,0
134,COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,32.8812,25.334,40,0
135,COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,6.2388,2.5381,664,0
136,COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,3.3737,2.0502,974,0
137,COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,,,28,1
138,COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,57.2309,18.7879,86,0
139,COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,,,671,1
140,COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,31.2553,17.7717,86,0
141,COVID,Substate,Pennsylvania-Philadelphia County,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,1.9821,2.3873,72,0
142,COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,10.6691,3.5477,946,0
143,COVID,Substate,Pennsylvania-Philadelphia County,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,11.0038,3.5144,1012,0
144,COVID,State,Wisconsin,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,10.6691,3.5477,946,0
145,COVID,Substate,Pennsylvania-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,7.0746,8.0273,56,0
146,COVID,State,Wyoming,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,3.7381,1.8832,932,0
147,COVID,Substate,Texas-Bexar County,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,46.8658,19.6015,44,0
148,COVID,Substate,Illinois-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,23.5967,14.9155,46,0
149,COVID,Substate,Texas-Bexar County,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,6.2969,8.4816,44,0
150,COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,64.0785,18.1629,51,0
151,COVID,Substate,Texas-Bexar County,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,41.7043,19.1605,44,0
152,COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,,,28,1
153,COVID,Substate,Texas-Bexar County,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,5.1329,2.2391,995,0
154,COVID,Substate,Pennsylvania-Philadelphia County,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,43.1106,21.2369,72,0
155,COVID,Substate,Texas-City of Houston,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,33.8231,22.31,42,0
156,COVID,Substate,Pennsylvania-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,65.9008,14.9091,56,0
157,COVID,Substate,Texas-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,3.2827,4.0837,86,0
158,COVID,Substate,Pennsylvania-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,18.6073,12.1302,56,0
159,COVID,Substate,Texas-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,31.3785,11.1839,86,0
160,COVID,Substate,Texas-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,60.8261,11.5359,86,0
161,COVID,Substate,Texas-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,4.5127,1.5086,1776,0
